"feature_mean" "feature_std" "activity_frame.activity" "activity_frame.subject_id"
"101" -0.30528098784405 0.452177059017434 "WALKING" 1
"102" -0.254897248784192 0.446540466939143 "WALKING" 1
"103" -0.278825638030906 0.45194671295993 "WALKING" 1
"104" -0.288695371226821 0.467458342088585 "WALKING" 1
"105" -0.297748258484369 0.46208229774922 "WALKING" 1
"106" -0.330684913215293 0.459898193014214 "WALKING" 1
"107" -0.308181154164371 0.454836785266421 "WALKING" 1
"108" -0.288875247042842 0.450876630634284 "WALKING" 1
"109" -0.298467046563126 0.446937393935997 "WALKING" 1
"110" -0.302076917400888 0.453973358667065 "WALKING" 1
"111" -0.311724065940497 0.460211338486578 "WALKING" 1
"112" -0.267325882377485 0.458806514181639 "WALKING" 1
"113" -0.306738282609769 0.460956745662776 "WALKING" 1
"114" -0.315876754335062 0.451501537174359 "WALKING" 1
"115" -0.325086648166306 0.464048146918289 "WALKING" 1
"116" -0.31305902109302 0.452843826709273 "WALKING" 1
"117" -0.327359129624103 0.460714637302579 "WALKING" 1
"118" -0.336130491880124 0.46431256178966 "WALKING" 1
"119" -0.350767949626945 0.456663344609599 "WALKING" 1
"120" -0.368211798387371 0.464319880356288 "WALKING" 1
"121" -0.360885281303695 0.462458411549457 "WALKING" 1
"122" -0.348796659665009 0.459470489841312 "WALKING" 1
"123" -0.326942494709236 0.466574282264705 "WALKING" 1
"124" -0.333312817102309 0.459017074247026 "WALKING" 1
"125" -0.348552748560089 0.45886220907621 "WALKING" 1
"126" -0.361902932810302 0.487068010822407 "WALKING_DOWNSTAIRS" 1
"127" -0.330132866225044 0.485026478748634 "WALKING_DOWNSTAIRS" 1
"128" -0.300720121675524 0.476651586882226 "WALKING_DOWNSTAIRS" 1
"129" -0.306854097110124 0.475984089236647 "WALKING_DOWNSTAIRS" 1
"130" -0.304999315011368 0.485372113309895 "WALKING_DOWNSTAIRS" 1
"131" -0.262687876095915 0.483124208406015 "WALKING_DOWNSTAIRS" 1
"132" -0.272967881902025 0.474478690734349 "WALKING_DOWNSTAIRS" 1
"133" -0.324897239578863 0.486982987838032 "WALKING_DOWNSTAIRS" 1
"134" -0.331872004546696 0.495709765821559 "WALKING_DOWNSTAIRS" 1
"135" -0.198613928211723 0.471259494695005 "WALKING_DOWNSTAIRS" 1
"136" -0.251139184735169 0.481667415302212 "WALKING_DOWNSTAIRS" 1
"137" -0.21095924077087 0.465961432503087 "WALKING_DOWNSTAIRS" 1
"138" -0.227526794475222 0.47644177691246 "WALKING_DOWNSTAIRS" 1
"139" -0.264161744820766 0.468630242973319 "WALKING_DOWNSTAIRS" 1
"140" -0.286884394513641 0.480782374811244 "WALKING_DOWNSTAIRS" 1
"141" -0.264070311717442 0.464328682660193 "WALKING_DOWNSTAIRS" 1
"142" -0.280672418690764 0.485667312536138 "WALKING_DOWNSTAIRS" 1
"143" -0.321406900778508 0.488062388537923 "WALKING_DOWNSTAIRS" 1
"144" -0.298668275899929 0.486430639221208 "WALKING_DOWNSTAIRS" 1
"145" -0.272097310449538 0.466978101864819 "WALKING_DOWNSTAIRS" 1
"146" -0.254361425811723 0.467576058096502 "WALKING_DOWNSTAIRS" 1
"147" -0.296263256961146 0.465339421904089 "WALKING_DOWNSTAIRS" 1
"148" -0.331633839652407 0.474726841838975 "WALKING_DOWNSTAIRS" 1
"149" -0.334164700170338 0.482235221255237 "WALKING_DOWNSTAIRS" 1
"150" -0.337379747515986 0.48279301849329 "WALKING_DOWNSTAIRS" 1
"151" -0.408142406092718 0.498709356376715 "WALKING_UPSTAIRS" 1
"152" -0.415631063673712 0.501599287852994 "WALKING_UPSTAIRS" 1
"153" -0.419238867695382 0.491524431184204 "WALKING_UPSTAIRS" 1
"154" -0.380693312316874 0.490505998830663 "WALKING_UPSTAIRS" 1
"155" -0.387341320069272 0.495964862799905 "WALKING_UPSTAIRS" 1
"156" -0.40532915020746 0.494433264901415 "WALKING_UPSTAIRS" 1
"157" -0.401537649168153 0.495248553361211 "WALKING_UPSTAIRS" 1
"158" -0.397274707978508 0.50082908013797 "WALKING_UPSTAIRS" 1
"159" -0.399737908923446 0.501865464284505 "WALKING_UPSTAIRS" 1
"160" -0.412703076831439 0.505287722867485 "WALKING_UPSTAIRS" 1
"161" -0.399357462173837 0.497871677981299 "WALKING_UPSTAIRS" 1
"162" -0.395985105361101 0.490309884714144 "WALKING_UPSTAIRS" 1
"163" -0.433320727533748 0.491557347848834 "WALKING_UPSTAIRS" 1
"164" -0.419900649820604 0.488936146762967 "WALKING_UPSTAIRS" 1
"165" -0.418300669040409 0.509715715079959 "WALKING_UPSTAIRS" 1
"166" -0.443354639591474 0.51644950641268 "WALKING_UPSTAIRS" 1
"167" -0.445174612152398 0.50993018427821 "WALKING_UPSTAIRS" 1
"168" -0.418383361254014 0.513034895176608 "WALKING_UPSTAIRS" 1
"169" -0.400354672226821 0.508214822316502 "WALKING_UPSTAIRS" 1
"170" -0.39913863342611 0.503940866515537 "WALKING_UPSTAIRS" 1
"171" -0.398808022434458 0.498025251355174 "WALKING_UPSTAIRS" 1
"172" -0.426273568135524 0.4890328643093 "WALKING_UPSTAIRS" 1
"173" -0.427531041889165 0.486506526661661 "WALKING_UPSTAIRS" 1
"174" -0.407362729924867 0.490546315344398 "WALKING_UPSTAIRS" 1
"175" -0.422353214246004 0.504616304237929 "WALKING_UPSTAIRS" 1
"176" -0.405954533989876 0.495822841886908 "WALKING_UPSTAIRS" 1
"177" -0.607370781672451 0.614931758664199 "STANDING" 1
"178" -0.635563560762504 0.58001981232975 "STANDING" 1
"179" -0.627407407029556 0.587748389189111 "STANDING" 1
"180" -0.626822602634458 0.579044954303978 "STANDING" 1
"181" -0.631001033103677 0.575880153121631 "STANDING" 1
"182" -0.628396044155488 0.582459198686421 "STANDING" 1
"183" -0.626197839310018 0.597139038417817 "STANDING" 1
"184" -0.648461590750622 0.581774542311889 "STANDING" 1
"185" -0.634761919591474 0.588462547298136 "STANDING" 1
"186" -0.62974312676476 0.592184054737169 "STANDING" 1
"187" -0.643495515322581 0.590826191295765 "STANDING" 1
"188" -0.64711106367698 0.583714164432758 "STANDING" 1
"189" -0.649140855474396 0.580277735410839 "STANDING" 1
"190" -0.634160530628419 0.592057418239844 "STANDING" 1
"191" -0.598072861513979 0.608129739901419 "STANDING" 1
"192" -0.618949474045471 0.611671974808443 "STANDING" 1
"193" -0.617428348678774 0.612821050815737 "STANDING" 1
"194" -0.642967168681883 0.58585696780376 "STANDING" 1
"195" -0.63881671014032 0.595112681062829 "STANDING" 1
"196" -0.635498438501066 0.604742974253979 "STANDING" 1
"197" -0.640210500117051 0.594743280857423 "STANDING" 1
"198" -0.643213319693073 0.598205199519461 "STANDING" 1
"199" -0.644121714967851 0.59658116398427 "STANDING" 1
"200" -0.646708735884352 0.587771446223822 "STANDING" 1
"201" -0.640968705398757 0.597070852938868 "STANDING" 1
"202" -0.647420345123623 0.588402048054935 "STANDING" 1
"203" -0.595711223481226 0.583933600976882 "SITTING" 1
"204" -0.607692137861083 0.59863382613486 "SITTING" 1
"205" -0.618868344476377 0.595621610371939 "SITTING" 1
"206" -0.627046152881172 0.5869950257486 "SITTING" 1
"207" -0.633054455853464 0.590470846485439 "SITTING" 1
"208" -0.637835640784441 0.590188376635433 "SITTING" 1
"209" -0.630171188608881 0.596367749727284 "SITTING" 1
"210" -0.632991197572291 0.592079553735251 "SITTING" 1
"211" -0.637281852246998 0.58711606696559 "SITTING" 1
"212" -0.637340774259396 0.588313192089361 "SITTING" 1
"213" -0.641772112810764 0.585092487390014 "SITTING" 1
"214" -0.595145755785861 0.610833136243984 "LAYING" 1
"215" -0.613028136230728 0.615532613428714 "LAYING" 1
"216" -0.626851699146714 0.623382533393745 "LAYING" 1
"217" -0.619136042722913 0.630010115104298 "LAYING" 1
"218" -0.633577302785258 0.618239872914855 "LAYING" 1
"219" -0.638149547725755 0.614628356919628 "LAYING" 1
"220" -0.631685667361226 0.61748477334076 "LAYING" 1
"221" -0.631492545041208 0.618525848103598 "LAYING" 1
"222" -0.629183396069396 0.625196095920164 "LAYING" 1
"223" -0.634720940148846 0.614665557599819 "LAYING" 1
"224" -0.633058899447549 0.620047708444316 "LAYING" 1
"225" -0.63916020898952 0.613070428224848 "LAYING" 1
"226" -0.598306189863108 0.576183674427975 "SITTING" 1
"227" -0.616377670864725 0.586033374017616 "SITTING" 1
"228" -0.626367780629982 0.576862694354458 "SITTING" 1
"229" -0.629753157064476 0.580853491540797 "SITTING" 1
"230" -0.630496367000888 0.583888452885122 "SITTING" 1
"231" -0.64045545114103 0.578655711370604 "SITTING" 1
"232" -0.639531490715222 0.576353421870419 "SITTING" 1
"233" -0.635817645712256 0.586039453332878 "SITTING" 1
"234" -0.640910825621847 0.586736010746441 "SITTING" 1
"235" -0.640444839246359 0.585226390881549 "SITTING" 1
"236" -0.640389657189165 0.584055081130701 "SITTING" 1
"237" -0.637367473571457 0.572597354356014 "SITTING" 1
"238" -0.420681759748508 0.577957075225643 "LAYING" 1
"239" -0.474219949223623 0.615008928841402 "LAYING" 1
"240" -0.603571480119538 0.60214541986488 "LAYING" 1
"241" -0.597700057572522 0.609829272485519 "LAYING" 1
"242" -0.602962475611155 0.609963274316114 "LAYING" 1
"243" -0.620280866444227 0.614881577034802 "LAYING" 1
"244" -0.641791742555062 0.601605486437455 "LAYING" 1
"245" -0.632155482441741 0.607747158071524 "LAYING" 1
"246" -0.613450460890941 0.613749447816972 "LAYING" 1
"247" -0.593749047971581 0.641398262972779 "LAYING" 1
"248" -0.602122886832327 0.623529721850185 "LAYING" 1
"249" -0.375657192427353 0.462998265640393 "WALKING" 1
"250" -0.343874113316661 0.459682199791763 "WALKING" 1
"251" -0.334735522435879 0.452360172427605 "WALKING" 1
"252" -0.333424368752043 0.453955596225956 "WALKING" 1
"253" -0.330065559351456 0.456458844499678 "WALKING" 1
"254" -0.332642556003481 0.455126900278677 "WALKING" 1
"255" -0.317249200018632 0.467666873299266 "WALKING" 1
"256" -0.335487879433748 0.466191996354836 "WALKING" 1
"257" -0.350313760382771 0.47179930567575 "WALKING" 1
"258" -0.310538413168739 0.472545869392706 "WALKING" 1
"259" -0.320137196547904 0.466643658596454 "WALKING" 1
"260" -0.347484710820071 0.460544521264184 "WALKING" 1
"261" -0.335691689209059 0.45733292323557 "WALKING" 1
"262" -0.319455702316519 0.4560923456288 "WALKING" 1
"263" -0.320486549703197 0.457558575782541 "WALKING" 1
"264" -0.299555132667673 0.456052027740071 "WALKING" 1
"265" -0.297763132970178 0.461841273349638 "WALKING" 1
"266" -0.332953818708703 0.457527323429885 "WALKING" 1
"267" -0.334405473812469 0.458546594348016 "WALKING" 1
"268" -0.277517131084671 0.454334733624516 "WALKING" 1
"269" -0.261577274002664 0.449405514046692 "WALKING" 1
"270" -0.275608917178153 0.456779444637366 "WALKING" 1
"271" -0.310803542849023 0.459216124809555 "WALKING" 1
"272" -0.279812589587922 0.457298806514608 "WALKING" 1
"273" -0.289131099735702 0.463932429417292 "WALKING" 1
"274" -0.282020872520071 0.465981794743884 "WALKING" 1
"275" -0.306971938167496 0.462103845672409 "WALKING" 1
"276" -0.331104763996288 0.46348768241993 "WALKING" 1
"277" -0.347590960843695 0.463478040086275 "WALKING" 1
"278" -0.305922025784263 0.45684476350343 "WALKING" 1
"279" -0.30831007492325 0.470849777686121 "WALKING" 1
"280" -0.346788517556483 0.461763912235628 "WALKING" 1
"281" -0.342425084623091 0.468411055080129 "WALKING" 1
"282" -0.342232548552522 0.462680739961516 "WALKING" 1
"283" -0.311234340619627 0.468487710725195 "WALKING" 1
"284" -0.295195114694494 0.468542084865974 "WALKING" 1
"285" -0.316735298634991 0.466964697341074 "WALKING" 1
"286" -0.349835580855595 0.460345969349233 "WALKING" 1
"287" -0.340690336126892 0.460613310085593 "WALKING" 1
"288" -0.308116551479751 0.45590032887178 "WALKING" 1
"289" -0.271663041076554 0.458934718612459 "WALKING" 1
"290" -0.244888403598579 0.452153919335406 "WALKING" 1
"291" -0.267193675151155 0.446685876778598 "WALKING" 1
"292" -0.297875838629147 0.451759372624096 "WALKING" 1
"293" -0.256882267619893 0.458824959656589 "WALKING" 1
"294" -0.257563656632913 0.458064078716048 "WALKING" 1
"295" -0.327492567518117 0.455121340572769 "WALKING" 1
"296" -0.330724516606039 0.454761016004163 "WALKING" 1
"297" -0.39193212112341 0.495429476106149 "WALKING_DOWNSTAIRS" 1
"298" -0.320946716595968 0.492345852751407 "WALKING_DOWNSTAIRS" 1
"299" -0.279560098917229 0.477862155969936 "WALKING_DOWNSTAIRS" 1
"300" -0.214500117109947 0.473191655893033 "WALKING_DOWNSTAIRS" 1
"301" -0.274011796896412 0.470431024663493 "WALKING_DOWNSTAIRS" 1
"302" -0.327744129862041 0.479331813153989 "WALKING_DOWNSTAIRS" 1
"303" -0.316553204475009 0.485224301821572 "WALKING_DOWNSTAIRS" 1
"304" -0.411284493420675 0.503240221066228 "WALKING_UPSTAIRS" 1
"305" -0.406309362692718 0.501840521886208 "WALKING_UPSTAIRS" 1
"306" -0.381742556174067 0.503079489272064 "WALKING_UPSTAIRS" 1
"307" -0.387460938371262 0.504096825196283 "WALKING_UPSTAIRS" 1
"308" -0.397845205715435 0.506553349031146 "WALKING_UPSTAIRS" 1
"309" -0.380810914333215 0.490603564253521 "WALKING_UPSTAIRS" 1
"310" -0.381933189943695 0.486061537158532 "WALKING_UPSTAIRS" 1
"311" -0.392745384336927 0.492556910329621 "WALKING_UPSTAIRS" 1
"312" -0.387231325069041 0.497780582157203 "WALKING_UPSTAIRS" 1
"313" -0.385720511536945 0.503954068009595 "WALKING_UPSTAIRS" 1
"314" -0.399711660280639 0.502371047055572 "WALKING_UPSTAIRS" 1
"315" -0.384492399062877 0.495297284519061 "WALKING_UPSTAIRS" 1
"316" -0.353422070347602 0.482165887687901 "WALKING_UPSTAIRS" 1
"317" -0.378437143321314 0.493102536324546 "WALKING_UPSTAIRS" 1
"318" -0.387683120861279 0.483931948879464 "WALKING_UPSTAIRS" 1
"319" -0.370730416353286 0.490483331822457 "WALKING_UPSTAIRS" 1
"320" -0.37711972953286 0.503875476265443 "WALKING_UPSTAIRS" 1
"321" -0.399762582665186 0.497640518267519 "WALKING_UPSTAIRS" 1
"322" -0.413825027688277 0.508003199983173 "WALKING_UPSTAIRS" 1
"323" -0.419699378396448 0.513208909960573 "WALKING_UPSTAIRS" 1
"324" -0.380787091065009 0.489922481124055 "WALKING_UPSTAIRS" 1
"325" -0.373142874184547 0.492951439465921 "WALKING_UPSTAIRS" 1
"326" -0.404817901301279 0.501953467051104 "WALKING_UPSTAIRS" 1
"327" -0.396297454321492 0.487209985518455 "WALKING_UPSTAIRS" 1
"328" -0.384166464589698 0.489542631694036 "WALKING_UPSTAIRS" 1
"329" -0.387637486416163 0.507942163964088 "WALKING_UPSTAIRS" 1
"330" -0.397777205349911 0.496288527956007 "WALKING_UPSTAIRS" 1
"331" -0.311029037734938 0.493068805886829 "WALKING_DOWNSTAIRS" 1
"332" -0.281685570725702 0.484191193908668 "WALKING_DOWNSTAIRS" 1
"333" -0.251379313230302 0.475058277223746 "WALKING_DOWNSTAIRS" 1
"334" -0.256746427915631 0.47418180617192 "WALKING_DOWNSTAIRS" 1
"335" -0.299103426573108 0.479415401455015 "WALKING_DOWNSTAIRS" 1
"336" -0.287294944060391 0.466484156557757 "WALKING_DOWNSTAIRS" 1
"337" -0.27419562782167 0.472775848629044 "WALKING_DOWNSTAIRS" 1
"338" -0.278698346439609 0.480860132125986 "WALKING_DOWNSTAIRS" 1
"339" -0.32027161944778 0.482084730471548 "WALKING_DOWNSTAIRS" 1
"340" -0.259295444836767 0.479030990520801 "WALKING_DOWNSTAIRS" 1
"341" -0.260359932321314 0.470784889968996 "WALKING_DOWNSTAIRS" 1
"342" -0.30949293866984 0.473183241834859 "WALKING_DOWNSTAIRS" 1
"343" -0.312182702099094 0.47837643297827 "WALKING_DOWNSTAIRS" 1
"344" -0.259765756626732 0.468149212358245 "WALKING_DOWNSTAIRS" 1
"345" -0.260011484858615 0.47406381655249 "WALKING_DOWNSTAIRS" 1
"346" -0.30491316341778 0.477130668184275 "WALKING_DOWNSTAIRS" 1
"347" -0.285504188960391 0.488175287261492 "WALKING_DOWNSTAIRS" 1
"348" -0.518203301981705 0.585125163685147 "STANDING" 3
"349" -0.600853433868993 0.599297455518437 "STANDING" 3
"350" -0.640077934412789 0.594656686218235 "STANDING" 3
"351" -0.616312355359449 0.600582017103908 "STANDING" 3
"352" -0.606111308834956 0.586635968519643 "STANDING" 3
"353" -0.595300661089876 0.583494412562765 "STANDING" 3
"354" -0.585287618218828 0.587852486415989 "STANDING" 3
"355" -0.594815619776199 0.576731657804623 "STANDING" 3
"356" -0.579044312909698 0.57906770506456 "STANDING" 3
"357" -0.576689095590586 0.571546903736833 "STANDING" 3
"358" -0.574071977797158 0.576099712171646 "STANDING" 3
"359" -0.591253530378686 0.583546616026554 "STANDING" 3
"360" -0.610495787062877 0.584209361440989 "STANDING" 3
"361" -0.61427847141817 0.57598596781006 "STANDING" 3
"362" -0.598553419642629 0.581712821901454 "STANDING" 3
"363" -0.597779101295204 0.583395880621011 "STANDING" 3
"364" -0.562513107679094 0.62117646661477 "STANDING" 3
"365" -0.60091977621984 0.61646323738206 "STANDING" 3
"366" -0.618946278938721 0.612536733879042 "STANDING" 3
"367" -0.635639800261812 0.596338810831279 "STANDING" 3
"368" -0.627189061260391 0.593251381860809 "STANDING" 3
"369" -0.622767702686584 0.595134775637259 "STANDING" 3
"370" -0.625559785837851 0.594718003318995 "STANDING" 3
"371" -0.63422448538579 0.58792282100111 "STANDING" 3
"372" -0.629395136504618 0.60338388890807 "STANDING" 3
"373" -0.635166278471048 0.609000127549929 "STANDING" 3
"374" -0.633264400576377 0.610404064601837 "STANDING" 3
"375" -0.636310252676998 0.615573590190763 "STANDING" 3
"376" -0.633132492498934 0.617044807983677 "STANDING" 3
"377" -0.630032736145293 0.619548355657199 "STANDING" 3
"378" -0.629041762421314 0.591062511031593 "STANDING" 3
"379" -0.544198215430551 0.607214850740377 "SITTING" 3
"380" -0.587282484578508 0.61392281096351 "SITTING" 3
"381" -0.612982246977442 0.59676610359203 "SITTING" 3
"382" -0.625808201138011 0.58301653046179 "SITTING" 3
"383" -0.63699743498897 0.585173123491571 "SITTING" 3
"384" -0.630778466467496 0.585496004263799 "SITTING" 3
"385" -0.557623430443872 0.608871005010729 "SITTING" 3
"386" -0.54852808534454 0.59218703790397 "SITTING" 3
"387" -0.55598732730302 0.573626812955497 "SITTING" 3
"388" -0.588938631126572 0.60886254663398 "SITTING" 3
"389" -0.592922308540071 0.611482062069384 "SITTING" 3
"390" -0.599050952580764 0.600205506580745 "SITTING" 3
"391" -0.576737001067488 0.577569627779789 "SITTING" 3
"392" -0.617519454734227 0.584399242311161 "SITTING" 3
"393" -0.630829881587211 0.579528003137061 "SITTING" 3
"394" -0.633508969756838 0.584431126847535 "SITTING" 3
"395" -0.633208390212256 0.584224325070646 "SITTING" 3
"396" -0.631862696223268 0.585936558365731 "SITTING" 3
"397" -0.641622200066785 0.586920991379173 "SITTING" 3
"398" -0.640626837347602 0.576586058377139 "SITTING" 3
"399" -0.637918011120604 0.572218270449258 "SITTING" 3
"400" -0.633557996593606 0.580282590186687 "SITTING" 3
"401" -0.641465342419361 0.58920673471357 "SITTING" 3
"402" -0.629274972161456 0.609231288822305 "SITTING" 3
"403" -0.634665072083126 0.601038122427298 "SITTING" 3
"404" -0.638326911432114 0.589834610402903 "SITTING" 3
"405" -0.564678943589876 0.614954088362487 "LAYING" 3
"406" -0.610051376610302 0.609456271159974 "LAYING" 3
"407" -0.617118412609858 0.614856349999871 "LAYING" 3
"408" -0.630921228584369 0.617987288091687 "LAYING" 3
"409" -0.632724557069272 0.612876844805483 "LAYING" 3
"410" -0.637119125115702 0.605004743619589 "LAYING" 3
"411" -0.632349311646714 0.603036826094924 "LAYING" 3
"412" -0.630073310664458 0.60299684965538 "LAYING" 3
"413" -0.623391671373002 0.60718791603342 "LAYING" 3
"414" -0.61221103970444 0.613783556221023 "LAYING" 3
"415" -0.611407411942096 0.620419764701194 "LAYING" 3
"416" -0.618491314346004 0.619351372444448 "LAYING" 3
"417" -0.623314075611021 0.605754271911786 "LAYING" 3
"418" -0.617844366845471 0.59685136515741 "LAYING" 3
"419" -0.585404848135346 0.632582416949089 "LAYING" 3
"420" -0.607890732816874 0.63252548163639 "LAYING" 3
"421" -0.620017995449254 0.627255434246696 "LAYING" 3
"422" -0.624770883728206 0.633757851816078 "LAYING" 3
"423" -0.633968350838011 0.62592516685009 "LAYING" 3
"424" -0.635471471510835 0.629775694587073 "LAYING" 3
"425" -0.642328394561581 0.627639655276277 "LAYING" 3
"426" -0.644943571644227 0.626878361952156 "LAYING" 3
"427" -0.638284649449095 0.628562581915911 "LAYING" 3
"428" -0.630505265898046 0.624534473436742 "LAYING" 3
"429" -0.62760524323929 0.629643106811788 "LAYING" 3
"430" -0.632126147154352 0.625565652514496 "LAYING" 3
"431" -0.63294711423405 0.628864508892875 "LAYING" 3
"432" -0.630540937866572 0.630958215526152 "LAYING" 3
"433" -0.628907719189876 0.633561490717353 "LAYING" 3
"434" -0.626876935822202 0.633335187553156 "LAYING" 3
"435" -0.464623227223801 0.507226648399704 "WALKING" 3
"436" -0.450706509948668 0.505487040685571 "WALKING" 3
"437" -0.409012439406039 0.509976071530625 "WALKING" 3
"438" -0.39720264566341 0.504028141520977 "WALKING" 3
"439" -0.39885584286714 0.498947122105043 "WALKING" 3
"440" -0.399711479788277 0.492042892995433 "WALKING" 3
"441" -0.373479099437105 0.492900005776442 "WALKING" 3
"442" -0.391107229881883 0.49573005228154 "WALKING" 3
"443" -0.39153964594405 0.493372492054064 "WALKING" 3
"444" -0.381674001106039 0.492161086971316 "WALKING" 3
"445" -0.374210598017851 0.491622578368064 "WALKING" 3
